,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
37,0.2,https://api.spotify.com/v1/audio-analysis/5OshTiUUBzCaD8N9cUysdx,0.491,273067,0.55,5OshTiUUBzCaD8N9cUysdx,3.64e-05,4,0.231,-14.929,1,0.0337,151.496,4,https://api.spotify.com/v1/tracks/5OshTiUUBzCaD8N9cUysdx,audio_features,spotify:track:5OshTiUUBzCaD8N9cUysdx,0.899
38,0.0166,https://api.spotify.com/v1/audio-analysis/1vVsBCkVMYdLhgiC4F54G4,0.517,149147,0.637,1vVsBCkVMYdLhgiC4F54G4,0.000563,7,0.415,-8.861,1,0.0292,158.174,4,https://api.spotify.com/v1/tracks/1vVsBCkVMYdLhgiC4F54G4,audio_features,spotify:track:1vVsBCkVMYdLhgiC4F54G4,0.85
39,0.0032,https://api.spotify.com/v1/audio-analysis/0i0yTnhVQV2J44vrLVU3dD,0.371,266667,0.847,0i0yTnhVQV2J44vrLVU3dD,6.28e-06,9,0.107,-4.564,0,0.0803,137.97,4,https://api.spotify.com/v1/tracks/0i0yTnhVQV2J44vrLVU3dD,audio_features,spotify:track:0i0yTnhVQV2J44vrLVU3dD,0.62
40,0.11,https://api.spotify.com/v1/audio-analysis/39cFQHfY6tsdMRmSbFse3X,0.457,223267,0.808,39cFQHfY6tsdMRmSbFse3X,0.0,9,0.127,-5.914,0,0.0349,89.893,4,https://api.spotify.com/v1/tracks/39cFQHfY6tsdMRmSbFse3X,audio_features,spotify:track:39cFQHfY6tsdMRmSbFse3X,0.681
0,0.0299,https://api.spotify.com/v1/audio-analysis/2CsFqLUceIkQhXdfgOe6u1,0.731,234160,0.742,2CsFqLUceIkQhXdfgOe6u1,0.0729,6,0.0987,-4.646,1,0.0487,124.948,4,https://api.spotify.com/v1/tracks/2CsFqLUceIkQhXdfgOe6u1,audio_features,spotify:track:2CsFqLUceIkQhXdfgOe6u1,0.907
1,0.0179,https://api.spotify.com/v1/audio-analysis/1bGQxi10VfQUXgmIaH1Kay,0.61,234573,0.796,1bGQxi10VfQUXgmIaH1Kay,2.4e-06,11,0.1,-4.139,0,0.0471,108.021,4,https://api.spotify.com/v1/tracks/1bGQxi10VfQUXgmIaH1Kay,audio_features,spotify:track:1bGQxi10VfQUXgmIaH1Kay,0.358
2,0.0563,https://api.spotify.com/v1/audio-analysis/7AISfO3poeXEWsuiqhX9MN,0.381,246280,0.954,7AISfO3poeXEWsuiqhX9MN,0.000835,2,0.537,-3.945,1,0.0437,155.103,4,https://api.spotify.com/v1/tracks/7AISfO3poeXEWsuiqhX9MN,audio_features,spotify:track:7AISfO3poeXEWsuiqhX9MN,0.532
3,8.74e-05,https://api.spotify.com/v1/audio-analysis/1Zqy9bervYUomy12Pbm3rP,0.438,261000,0.94,1Zqy9bervYUomy12Pbm3rP,0.0777,2,0.3,-3.249,1,0.0452,100.99,3,https://api.spotify.com/v1/tracks/1Zqy9bervYUomy12Pbm3rP,audio_features,spotify:track:1Zqy9bervYUomy12Pbm3rP,0.421
4,0.096,https://api.spotify.com/v1/audio-analysis/3n69hLUdIsSa1WlRmjMZlW,0.616,227080,0.656,3n69hLUdIsSa1WlRmjMZlW,0.000879,5,0.205,-7.298,1,0.0344,150.071,4,https://api.spotify.com/v1/tracks/3n69hLUdIsSa1WlRmjMZlW,audio_features,spotify:track:3n69hLUdIsSa1WlRmjMZlW,0.286
5,0.105,https://api.spotify.com/v1/audio-analysis/0Hhw11XHHOOCdAgOkrJYNw,0.408,162867,0.783,0Hhw11XHHOOCdAgOkrJYNw,0.725,9,0.345,-9.397,1,0.0547,136.215,4,https://api.spotify.com/v1/tracks/0Hhw11XHHOOCdAgOkrJYNw,audio_features,spotify:track:0Hhw11XHHOOCdAgOkrJYNw,0.811
6,0.0615,https://api.spotify.com/v1/audio-analysis/6sOB3CEuFzVNY02IRCGWyL,0.461,268747,0.686,6sOB3CEuFzVNY02IRCGWyL,0.908,2,0.319,-9.957,1,0.0306,145.265,4,https://api.spotify.com/v1/tracks/6sOB3CEuFzVNY02IRCGWyL,audio_features,spotify:track:6sOB3CEuFzVNY02IRCGWyL,0.58
7,0.245,https://api.spotify.com/v1/audio-analysis/3iVAyrTlbWGBq0laeQ18z2,0.87,198440,0.699,3iVAyrTlbWGBq0laeQ18z2,6.76e-06,5,0.0588,-5.541,0,0.0459,126.967,4,https://api.spotify.com/v1/tracks/3iVAyrTlbWGBq0laeQ18z2,audio_features,spotify:track:3iVAyrTlbWGBq0laeQ18z2,0.726
8,0.0981,https://api.spotify.com/v1/audio-analysis/0UpQ4fWxoCFoVUGYvjUH7F,0.666,267355,0.785,0UpQ4fWxoCFoVUGYvjUH7F,0.0198,4,0.434,-5.37,0,0.0308,122.973,4,https://api.spotify.com/v1/tracks/0UpQ4fWxoCFoVUGYvjUH7F,audio_features,spotify:track:0UpQ4fWxoCFoVUGYvjUH7F,0.549
9,0.614,https://api.spotify.com/v1/audio-analysis/6BVBkKpZK09NmifUMZqj1z,0.543,216004,0.707,6BVBkKpZK09NmifUMZqj1z,0.0414,2,0.118,-7.636,1,0.07,143.915,4,https://api.spotify.com/v1/tracks/6BVBkKpZK09NmifUMZqj1z,audio_features,spotify:track:6BVBkKpZK09NmifUMZqj1z,0.515
10,0.462,https://api.spotify.com/v1/audio-analysis/4iEOVEULZRvmzYSZY2ViKN,0.697,173631,0.877,4iEOVEULZRvmzYSZY2ViKN,0.00943,3,0.083,-4.465,1,0.0462,101.99,4,https://api.spotify.com/v1/tracks/4iEOVEULZRvmzYSZY2ViKN,audio_features,spotify:track:4iEOVEULZRvmzYSZY2ViKN,0.802
11,4.52e-05,https://api.spotify.com/v1/audio-analysis/3epn3iuLX3oNzGOAA1144S,0.359,204300,0.788,3epn3iuLX3oNzGOAA1144S,0.000104,2,0.341,-4.759,1,0.0408,82.039,4,https://api.spotify.com/v1/tracks/3epn3iuLX3oNzGOAA1144S,audio_features,spotify:track:3epn3iuLX3oNzGOAA1144S,0.497
12,0.579,https://api.spotify.com/v1/audio-analysis/0y1QJc3SJVPKJ1OvFmFqe6,0.489,213707,0.505,0y1QJc3SJVPKJ1OvFmFqe6,0.000333,10,0.104,-8.022,0,0.117,163.255,4,https://api.spotify.com/v1/tracks/0y1QJc3SJVPKJ1OvFmFqe6,audio_features,spotify:track:0y1QJc3SJVPKJ1OvFmFqe6,0.337
13,0.366,https://api.spotify.com/v1/audio-analysis/6ysQEIlw4DYNpkzCx0TvOs,0.723,221027,0.843,6ysQEIlw4DYNpkzCx0TvOs,0.000347,0,0.145,-6.066,1,0.034,89.021,4,https://api.spotify.com/v1/tracks/6ysQEIlw4DYNpkzCx0TvOs,audio_features,spotify:track:6ysQEIlw4DYNpkzCx0TvOs,0.951
14,0.03,https://api.spotify.com/v1/audio-analysis/3xMQOd1C3TXsjQ3pmzOmkC,0.282,410187,0.547,3xMQOd1C3TXsjQ3pmzOmkC,0.888,2,0.104,-8.621,1,0.0322,151.468,4,https://api.spotify.com/v1/tracks/3xMQOd1C3TXsjQ3pmzOmkC,audio_features,spotify:track:3xMQOd1C3TXsjQ3pmzOmkC,0.133
15,0.865,https://api.spotify.com/v1/audio-analysis/1MCXoC4RIkH5M4OLvRjiJp,0.479,203907,0.777,1MCXoC4RIkH5M4OLvRjiJp,0.0357,9,0.144,-7.436,1,0.038,147.1,4,https://api.spotify.com/v1/tracks/1MCXoC4RIkH5M4OLvRjiJp,audio_features,spotify:track:1MCXoC4RIkH5M4OLvRjiJp,0.517
16,0.0263,https://api.spotify.com/v1/audio-analysis/2Uf9WTBWMA8S9Lh3k3Rui6,0.545,208973,0.873,2Uf9WTBWMA8S9Lh3k3Rui6,9.1e-05,10,0.145,-5.193,0,0.0825,150.841,4,https://api.spotify.com/v1/tracks/2Uf9WTBWMA8S9Lh3k3Rui6,audio_features,spotify:track:2Uf9WTBWMA8S9Lh3k3Rui6,0.748
17,0.785,https://api.spotify.com/v1/audio-analysis/2mkv1b3dRFyiJ4Ybq31owf,0.6,299711,0.413,2mkv1b3dRFyiJ4Ybq31owf,0.0289,7,0.109,-9.572,1,0.0258,93.618,4,https://api.spotify.com/v1/tracks/2mkv1b3dRFyiJ4Ybq31owf,audio_features,spotify:track:2mkv1b3dRFyiJ4Ybq31owf,0.0741
18,0.104,https://api.spotify.com/v1/audio-analysis/0F5DFgLAu53jPN8ElmZssr,0.569,183592,0.669,0F5DFgLAu53jPN8ElmZssr,0.000276,5,0.528,-9.005,1,0.0425,140.412,4,https://api.spotify.com/v1/tracks/0F5DFgLAu53jPN8ElmZssr,audio_features,spotify:track:0F5DFgLAu53jPN8ElmZssr,0.52
19,0.0517,https://api.spotify.com/v1/audio-analysis/7Dm3dV3WPNdTgxoNY7YFnc,0.522,269813,0.755,7Dm3dV3WPNdTgxoNY7YFnc,6.63e-05,9,0.0781,-6.95,1,0.0524,151.796,4,https://api.spotify.com/v1/tracks/7Dm3dV3WPNdTgxoNY7YFnc,audio_features,spotify:track:7Dm3dV3WPNdTgxoNY7YFnc,0.637
20,0.0111,https://api.spotify.com/v1/audio-analysis/7xGGP3TRw7xeZQ2iYDphYr,0.431,229000,0.819,7xGGP3TRw7xeZQ2iYDphYr,0.000197,0,0.227,-4.686,1,0.0309,172.033,4,https://api.spotify.com/v1/tracks/7xGGP3TRw7xeZQ2iYDphYr,audio_features,spotify:track:7xGGP3TRw7xeZQ2iYDphYr,0.612
21,0.227,https://api.spotify.com/v1/audio-analysis/0oXwUeFAE6IR2lYhaTpxRT,0.537,189651,0.713,0oXwUeFAE6IR2lYhaTpxRT,0.65,7,0.1,-6.25,1,0.0272,93.198,4,https://api.spotify.com/v1/tracks/0oXwUeFAE6IR2lYhaTpxRT,audio_features,spotify:track:0oXwUeFAE6IR2lYhaTpxRT,0.367
22,0.0265,https://api.spotify.com/v1/audio-analysis/4sebUbjqbcgDSwG6PbSGI0,0.44,229347,0.777,4sebUbjqbcgDSwG6PbSGI0,1.01e-06,1,0.151,-1.786,0,0.0327,148.027,4,https://api.spotify.com/v1/tracks/4sebUbjqbcgDSwG6PbSGI0,audio_features,spotify:track:4sebUbjqbcgDSwG6PbSGI0,0.306
23,0.701,https://api.spotify.com/v1/audio-analysis/0lUt61v9PK6Qrl0GjkTXAw,0.675,197701,0.483,0lUt61v9PK6Qrl0GjkTXAw,7.99e-06,0,0.115,-8.095,0,0.0301,120.19,4,https://api.spotify.com/v1/tracks/0lUt61v9PK6Qrl0GjkTXAw,audio_features,spotify:track:0lUt61v9PK6Qrl0GjkTXAw,0.358
24,0.607,https://api.spotify.com/v1/audio-analysis/5tz0Zo36q6SJcQk7xaeJLJ,0.382,266612,0.421,5tz0Zo36q6SJcQk7xaeJLJ,0.0337,6,0.122,-8.981,0,0.036,64.314,4,https://api.spotify.com/v1/tracks/5tz0Zo36q6SJcQk7xaeJLJ,audio_features,spotify:track:5tz0Zo36q6SJcQk7xaeJLJ,0.168
25,0.107,https://api.spotify.com/v1/audio-analysis/5WBnKCEsPwsvWHUZmLjS3s,0.523,204591,0.879,5WBnKCEsPwsvWHUZmLjS3s,0.0,5,0.0633,-3.082,1,0.0365,119.943,4,https://api.spotify.com/v1/tracks/5WBnKCEsPwsvWHUZmLjS3s,audio_features,spotify:track:5WBnKCEsPwsvWHUZmLjS3s,0.402
26,0.0176,https://api.spotify.com/v1/audio-analysis/6i9zEps9EdkonvPgiietJb,0.721,231574,0.935,6i9zEps9EdkonvPgiietJb,0.000185,5,0.28,-3.978,0,0.0921,127.009,4,https://api.spotify.com/v1/tracks/6i9zEps9EdkonvPgiietJb,audio_features,spotify:track:6i9zEps9EdkonvPgiietJb,0.737
27,0.145,https://api.spotify.com/v1/audio-analysis/7w87IxuO7BDcJ3YUqCyMTT,0.733,239600,0.71,7w87IxuO7BDcJ3YUqCyMTT,0.115,5,0.0956,-5.849,0,0.0292,127.975,4,https://api.spotify.com/v1/tracks/7w87IxuO7BDcJ3YUqCyMTT,audio_features,spotify:track:7w87IxuO7BDcJ3YUqCyMTT,0.965
28,0.0609,https://api.spotify.com/v1/audio-analysis/3h7ETIv6aOQZnI8FqnlA9L,0.566,225911,0.731,3h7ETIv6aOQZnI8FqnlA9L,7.1e-06,10,0.138,-4.779,0,0.0308,101.993,4,https://api.spotify.com/v1/tracks/3h7ETIv6aOQZnI8FqnlA9L,audio_features,spotify:track:3h7ETIv6aOQZnI8FqnlA9L,0.555
29,0.0338,https://api.spotify.com/v1/audio-analysis/4Sfa7hdVkqlM8UW5LsSY3F,0.566,264493,0.755,4Sfa7hdVkqlM8UW5LsSY3F,0.0,11,0.315,-5.526,1,0.0368,101.006,4,https://api.spotify.com/v1/tracks/4Sfa7hdVkqlM8UW5LsSY3F,audio_features,spotify:track:4Sfa7hdVkqlM8UW5LsSY3F,0.445
30,0.00076,https://api.spotify.com/v1/audio-analysis/5QldjuXcxplhjjUqLrzl6H,0.451,302840,0.931,5QldjuXcxplhjjUqLrzl6H,0.0049,9,0.361,-3.871,1,0.0719,122.961,4,https://api.spotify.com/v1/tracks/5QldjuXcxplhjjUqLrzl6H,audio_features,spotify:track:5QldjuXcxplhjjUqLrzl6H,0.172
31,0.137,https://api.spotify.com/v1/audio-analysis/6ZUITkPPMScmzjW4jFkBn6,0.519,234638,0.831,6ZUITkPPMScmzjW4jFkBn6,0.0,6,0.0551,-5.058,0,0.0586,125.075,4,https://api.spotify.com/v1/tracks/6ZUITkPPMScmzjW4jFkBn6,audio_features,spotify:track:6ZUITkPPMScmzjW4jFkBn6,0.556
32,0.0788,https://api.spotify.com/v1/audio-analysis/5iSNUQ7cnFTZXi6vpe5eBA,0.455,199334,0.908,5iSNUQ7cnFTZXi6vpe5eBA,0.0,0,0.846,-4.139,0,0.351,117.889,4,https://api.spotify.com/v1/tracks/5iSNUQ7cnFTZXi6vpe5eBA,audio_features,spotify:track:5iSNUQ7cnFTZXi6vpe5eBA,0.341
33,0.00718,https://api.spotify.com/v1/audio-analysis/1X0qciQXfQAAP552nh253z,0.581,197740,0.908,1X0qciQXfQAAP552nh253z,0.00268,11,0.274,-6.011,0,0.0619,128.017,4,https://api.spotify.com/v1/tracks/1X0qciQXfQAAP552nh253z,audio_features,spotify:track:1X0qciQXfQAAP552nh253z,0.387
34,0.0161,https://api.spotify.com/v1/audio-analysis/1eyzqe2QqGZUmfcPZtrIyt,0.526,241440,0.712,1eyzqe2QqGZUmfcPZtrIyt,0.0,11,0.179,-6.525,0,0.0356,105.009,4,https://api.spotify.com/v1/tracks/1eyzqe2QqGZUmfcPZtrIyt,audio_features,spotify:track:1eyzqe2QqGZUmfcPZtrIyt,0.32
35,0.0892,https://api.spotify.com/v1/audio-analysis/4prEPl61C8qZpeo3IkYSMl,0.568,174760,0.719,4prEPl61C8qZpeo3IkYSMl,1.84e-06,8,0.233,-5.406,1,0.0354,106.036,4,https://api.spotify.com/v1/tracks/4prEPl61C8qZpeo3IkYSMl,audio_features,spotify:track:4prEPl61C8qZpeo3IkYSMl,0.539
36,0.00476,https://api.spotify.com/v1/audio-analysis/1qBLtdOv2zTzq0tkc6Vy6t,0.601,230853,0.784,1qBLtdOv2zTzq0tkc6Vy6t,0.0127,2,0.347,-5.622,0,0.0333,94.019,4,https://api.spotify.com/v1/tracks/1qBLtdOv2zTzq0tkc6Vy6t,audio_features,spotify:track:1qBLtdOv2zTzq0tkc6Vy6t,0.726
37,0.00827,https://api.spotify.com/v1/audio-analysis/2uRCkL7sx7IrHIdDMNi9zs,0.575,230240,0.765,2uRCkL7sx7IrHIdDMNi9zs,7.67e-06,1,0.575,-5.404,1,0.0336,92.014,4,https://api.spotify.com/v1/tracks/2uRCkL7sx7IrHIdDMNi9zs,audio_features,spotify:track:2uRCkL7sx7IrHIdDMNi9zs,0.172
38,0.0714,https://api.spotify.com/v1/audio-analysis/0vaf64cpnqM7COUZZkoBig,0.763,229640,0.807,0vaf64cpnqM7COUZZkoBig,0.28,1,0.348,-3.714,1,0.035,103.038,3,https://api.spotify.com/v1/tracks/0vaf64cpnqM7COUZZkoBig,audio_features,spotify:track:0vaf64cpnqM7COUZZkoBig,0.559
39,5.63e-05,https://api.spotify.com/v1/audio-analysis/25nzKGDiua1lE9Qo5V19GL,0.579,246600,0.865,25nzKGDiua1lE9Qo5V19GL,0.000221,6,0.649,-4.692,1,0.0302,104.99,4,https://api.spotify.com/v1/tracks/25nzKGDiua1lE9Qo5V19GL,audio_features,spotify:track:25nzKGDiua1lE9Qo5V19GL,0.358
40,0.000811,https://api.spotify.com/v1/audio-analysis/65gO0L65GXLA8s5OmFTTdX,0.567,348413,0.942,65gO0L65GXLA8s5OmFTTdX,0.308,1,0.322,-5.692,0,0.0423,135.777,4,https://api.spotify.com/v1/tracks/65gO0L65GXLA8s5OmFTTdX,audio_features,spotify:track:65gO0L65GXLA8s5OmFTTdX,0.484
41,0.0682,https://api.spotify.com/v1/audio-analysis/5cwN1htZyoWqZCc33f3RfE,0.61,232200,0.637,5cwN1htZyoWqZCc33f3RfE,6.12e-06,0,0.284,-6.574,1,0.0238,79.955,4,https://api.spotify.com/v1/tracks/5cwN1htZyoWqZCc33f3RfE,audio_features,spotify:track:5cwN1htZyoWqZCc33f3RfE,0.609
42,0.00847,https://api.spotify.com/v1/audio-analysis/0GO8y8jQk1PkHzS31d699N,0.56,218013,0.936,0GO8y8jQk1PkHzS31d699N,0.0,3,0.161,-5.835,1,0.0439,112.96,4,https://api.spotify.com/v1/tracks/0GO8y8jQk1PkHzS31d699N,audio_features,spotify:track:0GO8y8jQk1PkHzS31d699N,0.371
43,0.00201,https://api.spotify.com/v1/audio-analysis/5PtEpuVX03k9bOUwilL5EO,0.473,238133,0.883,5PtEpuVX03k9bOUwilL5EO,0.000967,6,0.142,-3.65,1,0.047,115.048,4,https://api.spotify.com/v1/tracks/5PtEpuVX03k9bOUwilL5EO,audio_features,spotify:track:5PtEpuVX03k9bOUwilL5EO,0.164
44,0.0571,https://api.spotify.com/v1/audio-analysis/32fmQsWSAaDas2MJRyMSGG,0.869,198040,0.7,32fmQsWSAaDas2MJRyMSGG,0.414,2,0.0691,-4.966,1,0.0419,103.983,4,https://api.spotify.com/v1/tracks/32fmQsWSAaDas2MJRyMSGG,audio_features,spotify:track:32fmQsWSAaDas2MJRyMSGG,0.983
45,0.028,https://api.spotify.com/v1/audio-analysis/69Pfc2fTVYIxLLFgsFXqjg,0.602,233760,0.842,69Pfc2fTVYIxLLFgsFXqjg,3.5e-06,11,0.0891,-2.166,0,0.0533,79.969,4,https://api.spotify.com/v1/tracks/69Pfc2fTVYIxLLFgsFXqjg,audio_features,spotify:track:69Pfc2fTVYIxLLFgsFXqjg,0.418
46,0.0294,https://api.spotify.com/v1/audio-analysis/5XLjIFOigk5R4oc9UUuG8M,0.839,243120,0.741,5XLjIFOigk5R4oc9UUuG8M,0.0219,7,0.192,-7.27,1,0.0379,125.002,4,https://api.spotify.com/v1/tracks/5XLjIFOigk5R4oc9UUuG8M,audio_features,spotify:track:5XLjIFOigk5R4oc9UUuG8M,0.916
47,2.03e-05,https://api.spotify.com/v1/audio-analysis/6niggr2WDookeL2nBezZQL,0.377,267707,0.909,6niggr2WDookeL2nBezZQL,0.0563,6,0.248,-2.048,0,0.0339,166.057,4,https://api.spotify.com/v1/tracks/6niggr2WDookeL2nBezZQL,audio_features,spotify:track:6niggr2WDookeL2nBezZQL,0.6
48,0.0731,https://api.spotify.com/v1/audio-analysis/1TXdvYoOGihwLqiD656Bhh,0.774,244866,0.428,1TXdvYoOGihwLqiD656Bhh,0.0,9,0.108,-8.433,1,0.234,87.972,4,https://api.spotify.com/v1/tracks/1TXdvYoOGihwLqiD656Bhh,audio_features,spotify:track:1TXdvYoOGihwLqiD656Bhh,0.418
49,0.33,https://api.spotify.com/v1/audio-analysis/3P0QM33Q1HIWcCO7RI6qjw,0.726,235733,0.636,3P0QM33Q1HIWcCO7RI6qjw,0.000826,4,0.164,-7.717,1,0.0281,100.007,4,https://api.spotify.com/v1/tracks/3P0QM33Q1HIWcCO7RI6qjw,audio_features,spotify:track:3P0QM33Q1HIWcCO7RI6qjw,0.369
50,1.5e-05,https://api.spotify.com/v1/audio-analysis/4tgxRBUUwNxCVden2yWyBw,0.334,301813,0.791,4tgxRBUUwNxCVden2yWyBw,0.0431,10,0.202,-4.763,0,0.0348,164.512,3,https://api.spotify.com/v1/tracks/4tgxRBUUwNxCVden2yWyBw,audio_features,spotify:track:4tgxRBUUwNxCVden2yWyBw,0.309
51,0.0252,https://api.spotify.com/v1/audio-analysis/0bq1HsJ1CgOCtIMg7IHv8J,0.475,191173,0.792,0bq1HsJ1CgOCtIMg7IHv8J,0.0085,0,0.181,-8.85,1,0.0612,90.8,4,https://api.spotify.com/v1/tracks/0bq1HsJ1CgOCtIMg7IHv8J,audio_features,spotify:track:0bq1HsJ1CgOCtIMg7IHv8J,0.479
52,0.00154,https://api.spotify.com/v1/audio-analysis/4W0m2V6Lc2bSQRl7xZiGx1,0.449,214957,0.975,4W0m2V6Lc2bSQRl7xZiGx1,0.575,8,0.128,-3.567,1,0.0447,114.988,4,https://api.spotify.com/v1/tracks/4W0m2V6Lc2bSQRl7xZiGx1,audio_features,spotify:track:4W0m2V6Lc2bSQRl7xZiGx1,0.323
53,0.00476,https://api.spotify.com/v1/audio-analysis/068LmtzI6xJJDPfPnMje0U,0.602,467585,0.874,068LmtzI6xJJDPfPnMje0U,0.0192,1,0.108,-5.906,0,0.0428,125.017,4,https://api.spotify.com/v1/tracks/068LmtzI6xJJDPfPnMje0U,audio_features,spotify:track:068LmtzI6xJJDPfPnMje0U,0.612
54,0.000384,https://api.spotify.com/v1/audio-analysis/26T7C1NMXKE7hCWhKH2l0o,0.706,185360,0.679,26T7C1NMXKE7hCWhKH2l0o,0.0,3,0.043,-5.421,0,0.0448,114.992,4,https://api.spotify.com/v1/tracks/26T7C1NMXKE7hCWhKH2l0o,audio_features,spotify:track:26T7C1NMXKE7hCWhKH2l0o,0.875
55,0.00856,https://api.spotify.com/v1/audio-analysis/4QUu6TJFb1kYxoBRMSKNWI,0.701,312685,0.666,4QUu6TJFb1kYxoBRMSKNWI,0.0574,4,0.194,-6.477,0,0.0487,118.005,4,https://api.spotify.com/v1/tracks/4QUu6TJFb1kYxoBRMSKNWI,audio_features,spotify:track:4QUu6TJFb1kYxoBRMSKNWI,0.735
56,0.0211,https://api.spotify.com/v1/audio-analysis/5dsGyRTXP370sgS6Cz13Vh,0.567,204157,0.594,5dsGyRTXP370sgS6Cz13Vh,2.64e-06,1,0.173,-5.159,1,0.0311,81.996,4,https://api.spotify.com/v1/tracks/5dsGyRTXP370sgS6Cz13Vh,audio_features,spotify:track:5dsGyRTXP370sgS6Cz13Vh,0.182
57,0.0169,https://api.spotify.com/v1/audio-analysis/4t80TQHYdtzwnUGBQC4yL1,0.584,174166,0.729,4t80TQHYdtzwnUGBQC4yL1,0.0,8,0.0797,-5.634,1,0.209,79.506,4,https://api.spotify.com/v1/tracks/4t80TQHYdtzwnUGBQC4yL1,audio_features,spotify:track:4t80TQHYdtzwnUGBQC4yL1,0.561
58,0.0195,https://api.spotify.com/v1/audio-analysis/6dNJ3lasVLPd0078T9yqlm,0.264,279667,0.8,6dNJ3lasVLPd0078T9yqlm,0.00744,0,0.406,-2.427,1,0.0537,155.558,4,https://api.spotify.com/v1/tracks/6dNJ3lasVLPd0078T9yqlm,audio_features,spotify:track:6dNJ3lasVLPd0078T9yqlm,0.465
59,0.0453,https://api.spotify.com/v1/audio-analysis/2YSgnpegXNXgk8UxgG8znT,0.486,321947,0.504,2YSgnpegXNXgk8UxgG8znT,0.00135,8,0.695,-7.591,1,0.0283,89.523,4,https://api.spotify.com/v1/tracks/2YSgnpegXNXgk8UxgG8znT,audio_features,spotify:track:2YSgnpegXNXgk8UxgG8znT,0.34
0,0.694,https://api.spotify.com/v1/audio-analysis/44wMgGTT8vyFNUugq6UkcM,0.687,195136,0.484,44wMgGTT8vyFNUugq6UkcM,7.12e-05,2,0.0931,-6.511,1,0.0325,94.966,3,https://api.spotify.com/v1/tracks/44wMgGTT8vyFNUugq6UkcM,audio_features,spotify:track:44wMgGTT8vyFNUugq6UkcM,0.815
1,0.79,https://api.spotify.com/v1/audio-analysis/51fEbvsSShRnNTJYLafthH,0.814,166868,0.578,51fEbvsSShRnNTJYLafthH,2.61e-05,9,0.0724,-6.113,1,0.0434,115.046,3,https://api.spotify.com/v1/tracks/51fEbvsSShRnNTJYLafthH,audio_features,spotify:track:51fEbvsSShRnNTJYLafthH,0.961
2,0.742,https://api.spotify.com/v1/audio-analysis/19PIq4WexQkhQfOUWNV1bl,0.684,215251,0.677,19PIq4WexQkhQfOUWNV1bl,2.26e-06,2,0.0805,-3.168,1,0.042,109.787,3,https://api.spotify.com/v1/tracks/19PIq4WexQkhQfOUWNV1bl,audio_features,spotify:track:19PIq4WexQkhQfOUWNV1bl,0.918
3,0.79,https://api.spotify.com/v1/audio-analysis/27au5ylh2e2mQDNi54y2fi,0.646,215797,0.48,27au5ylh2e2mQDNi54y2fi,0.000444,4,0.104,-5.13,1,0.0426,160.273,3,https://api.spotify.com/v1/tracks/27au5ylh2e2mQDNi54y2fi,audio_features,spotify:track:27au5ylh2e2mQDNi54y2fi,0.85
4,0.715,https://api.spotify.com/v1/audio-analysis/34waBSd6B1MQoGbjbuZ507,0.751,200580,0.471,34waBSd6B1MQoGbjbuZ507,6.04e-06,7,0.0893,-4.785,1,0.0394,140.152,3,https://api.spotify.com/v1/tracks/34waBSd6B1MQoGbjbuZ507,audio_features,spotify:track:34waBSd6B1MQoGbjbuZ507,0.86
5,0.683,https://api.spotify.com/v1/audio-analysis/49D2pMrLZvX1XBzEI6acwa,0.736,213748,0.555,49D2pMrLZvX1XBzEI6acwa,2.43e-06,2,0.0896,-4.49,1,0.0291,97.363,3,https://api.spotify.com/v1/tracks/49D2pMrLZvX1XBzEI6acwa,audio_features,spotify:track:49D2pMrLZvX1XBzEI6acwa,0.838
6,0.769,https://api.spotify.com/v1/audio-analysis/7CN0vEUkzLg4AYUL8AK38M,0.731,301018,0.527,7CN0vEUkzLg4AYUL8AK38M,2.94e-05,2,0.123,-6.737,1,0.0294,111.055,3,https://api.spotify.com/v1/tracks/7CN0vEUkzLg4AYUL8AK38M,audio_features,spotify:track:7CN0vEUkzLg4AYUL8AK38M,0.808
7,0.711,https://api.spotify.com/v1/audio-analysis/76WT1d6vm1EwI6W315XI4P,0.658,222208,0.525,76WT1d6vm1EwI6W315XI4P,8.86e-06,10,0.08,-3.768,1,0.0376,152.197,3,https://api.spotify.com/v1/tracks/76WT1d6vm1EwI6W315XI4P,audio_features,spotify:track:76WT1d6vm1EwI6W315XI4P,0.666
8,0.717,https://api.spotify.com/v1/audio-analysis/75Gx0GpA7IQhZDiphHc60q,0.771,182212,0.509,75Gx0GpA7IQhZDiphHc60q,5.13e-05,11,0.0942,-4.749,1,0.0418,155.061,3,https://api.spotify.com/v1/tracks/75Gx0GpA7IQhZDiphHc60q,audio_features,spotify:track:75Gx0GpA7IQhZDiphHc60q,0.884
9,0.749,https://api.spotify.com/v1/audio-analysis/3Uvf2kCx2vmlBtihvo23Cg,0.797,178939,0.404,3Uvf2kCx2vmlBtihvo23Cg,1.27e-06,11,0.0933,-5.028,1,0.0317,98.009,4,https://api.spotify.com/v1/tracks/3Uvf2kCx2vmlBtihvo23Cg,audio_features,spotify:track:3Uvf2kCx2vmlBtihvo23Cg,0.719
